<label>|<Sentence Text>|<Always deliberative>|<Non IIA>|<Sentiment>|<Subjectivity>
D1|d) revise outdated rules to ensure mothers and children receive more of the support the father pays;|1||-0.994135618|0.001139842
D1|and e) promote efforts to ensure fathers returning from prison become responsible fathers and responsible members of society.|1||0.997719824|1.90E-08
|||||
D0|Jack said you were asking about the food stamps immigrant proposals.|||-0.952395499|0.73508245
D0|Let me know if you need more info.|||0.631314397|0.9889376
|||||
D1|The reproposal of last year's food stamps elderly policy will help 10,000 people by FY05.|1||-0.98954165|0.061023723
|||||
D1|The new proposal, to restore benefits to pre 8/22/96 adults in families with kids, will help 150,000 people by FY05.|1||-0.797858238|0.073729314
|||||
D1|Apparently our parents of CHIP proposal as currently scored wouldn't give states the option of covering legal immigrant parents, despite the fact that we propose to cover legal immigrant kids under CHIP.|1||-0.985993981|0.02512166
D1|(Under current law legal immigrant children who arrived pre 8/96 can be covered by CHIP or Medicaid at state option, and we have proposed and will re-propose to allow the Medicaid/CHIP state option for immigrant children arriving post-8/96.)|||-0.806917429|1.32E-08
D1|Mendelson and I realized this yesterday and he's got folks scoring the additional cost.|1||0.707333744|0.9995497
D1|If the parents proposal flies (and I hope it does) I think it would be embarrassing if we left out legal immigrants.|1||-0.79571104|0.9724596
|||||
D1|We spoke again to Barbara Chow and others at OMB on other legal immigrant matters.|1||0.913831711|0.002086407
D1|OMB thinks we can pay for re-proposing our proposals from last year plus maybe a small add on which would be helpful but fall short of the advocates wish list.|1||-0.999922276|0.9999974
D1|The attached table has more information, but broadly:|||0.867685854|0.269118
|||||
D1|Re-proposing FY 2000 proposals: $1.9 billion over 5 years, $11.6 billion over 10.|1||-0.550395608|0.9996216
D1|FY 2000 proposals plus small add-on: $2.1-2.4 billion over 5 years, $12.3-$12.6 billion over 10.|1||0.874802113|0.9998331
D1|Advocates wish list: $7.2 billion over 5 years, at least $26 billion over 10|1||0.9034307|0.38411376
|||||
D1|Mary and NEC have been working with DOT to develop a package of '01 tribal transportation proposals.|1||0.919840515|0.000105536
D1|We worked to make sure they gave serious consideration to allowing tribes to apply directly for Access to Jobs grants (as you know we've been going back and forth with FTA about this for a while).|1||-0.520550251|0.25873426
D1|Yesterday, DOT agreed to propose appropriations language that will allow tribes to apply directly for Access to Jobs grants.|1||-0.950728238|0.7776907
D1|They also plan to set aside $5 M within the $150 M for tribes, but they think this can be done administratively through the application process.|1||-0.99296701|0.15637326
D1|Apparently they also plan to do a similar set-aside for projects in the Delta.|1||-0.943811536|0.012668259
D1|Set-aside grants would still have to follow the ATJ program requirements.|1||-0.962639511|0.842417
|||||
D1|Can you call Jennifer Friedman and work with her to figure out how to spend the $15 million?|1||-0.979266942|0.27566138
D1|(Since this is discretionary we would only worry about the year 1 costs.) .|||0.987358391|0.9995229
|||||
D1|I think your summary looks fine but it's essentially a much more articulate version of what we proposed last year and couldn't get the ag appropriators to fund.|1||-0.997957826|0.99999094
D1|Jennifer and Jeff Farkas are trying to figure out if they can squirrel away some of the $15 million elsewhere in a place that will be more likely to get funded.|1||-0.998853803|7.70E-05
|||||
D1|Attached is my version of FNS's version that was axed by the Secretary's office and;|1||-0.565557063|0.04191093
D1|therefore, never went to OMB for consideration.|1||-0.993010819|0.004467986
D1|I made some changes to it adding some language on working poor and playing down some of their nutritional education ideas and playing up on the outreach (education about eligibility) aspects.|1||-0.817414463|0.94169134
|||||
D1|I didn't remember you telling me that you already mentioned bumping it up to $15 million to Barbara.|1||-0.995024741|0.99678266
D1|Cynthia A. Rice|||0.993082523|0.18957563
|||||
D1|As you know I asked Barbara to up the number to $15 million, and at the welfare meeting late this afternoon Jennifer Friedman said OMB is prepared to go to $15 million but is looking for a place to put some of it that will be more likely to get enacted and wanted to know if we have any ideas.|1||-0.998878777|0.000755961
|||||
D0|What is the attachment below?|||-0.998249829|0.6323115
D0|Is that FNS's original proposal?|||-0.97891438|0.904512
|||||
D0|OMB included in passback $7 million for nutritional education, of which not less than $5 million is for educating food stamp eligibles not currently participating in the program -- including the working poor, welfare leavers, elderly, and ABAWD's of their ability to apply for food stamps.|||-0.712743819|0.17092343
|||||
D0|I'm not a big FORK fan - I think it's overly prescriptive but this is what it does:|||0.994311929|0.99999523
|||||
D0|Requires FNS to conduct annual on-site inspections of local food stamp offices in every state and authorizes appropriations for this purpose.|||0.699939132|0.00203102
D0|(current FNS regulations require inspections but they can be desk audits which do not require annual visits.|||0.615727067|0.98986804
|||||
D0|Authorizes a demonstration project in which FNS works with state caseworkers to develop caseworker training materials and guidebooks to help state provide clearer information about fs to TANF recipients.|||0.996458232|0.006878756
|||||
D0|Authorizes a competitive grant program to be administered by USDA in consultation with HHS to develop local strategies for improving food stamp access and educating working families about their eligibility.|||0.889515042|0.003344048
D0|These grants will go to food banks, schools, WIC clinics etc.|||0.561338663|0.000240511
D0|(Part of determining the cost is how many of these grants will authroized)|||-0.977368116|0.23957531
|||||
D0|Requires state TANF programs to provide clear info about ts eligibility  to people being diverted from TANF and people exiting TAIF.|||-0.997530282|0.9988294
|||||
D0|Authorizes a tax credit for businesses who are designated as information partners by USDA because they contribute substantial goods or services to help expand the toll-free hotline.|||0.679858625|0.000104447
|||||
D0|How does the FORK act work -- how does it provide outreach funds in a way that needs to be scored?|||-0.992349148|0.99455863
|||||
D0|They don't ask for a specific amount - CBO and JCT are scoring it.|||-0.915081382|0.9828188
D0|There rough estimate is $20/ 5 years but Levin's staff admitted that she really doesn't know.|||-0.958782732|0.17521526
D0|Cynthia A. Rice|||0.993082523|0.18957563
|||||
D0|I see Coyne, Levin et al don't ask for a specific amount for food starnp outreach.|||0.924546599|0.72507536
D0|At what level was the funding in the FORK act?|||-0.999058902|0.03924041
|||||
D1|Short Version Propose $500 million in FY 2001, with $500 million in out-years, for Welfare-to-Work competitive grants.|||-0.998824537|0.9966313
D1|These grants could fund projects in three key areas impbrtant to sustaining ,the success of welfare reform: 1) to help the hardest to employ move from welfare to work and succeed in the work force;|||0.987122655|7.89E-06
D1|2) to help low income fathers work, pay child support and reconnect with their children;|||0.9553231|8.25E-08
D1|3) to increase job retention, skills upgrading and supports (including outreach on food stamps, Medicaid, child care, and EITC) for low-income working families, including those who have left welfare, through local one-stop employment centers|||0.98443538|1.22E-09
|||||
D1|Long Version Propose $500 million in FY 2001, with $500 million in out-years, for Welfare-to-Work competitive grants.|||-0.911429346|0.97701424
D1|These funds could address three key issues related to sustaining the success of welfare reform:|1||0.977474034|0.00362661
|||||
D1|1) $250 million for innovative local projects in communities that need the most help to move the hardest to employ from welfare to wolk and succeeding in the workforce.|||0.999287546|2.38E-05
D1|This would honor the original intent of the Welfare-to-Work program, by focusing on the hardest to employ and getting the funds directly to locals.|1||0.764837265|0.87474877
D1|Within this amount, forrimla grants for tribes could be continued at current level of $15 Mor increased to $30 Mas proposed in FY 2000..|||-0.713163912|0.016884184
|||||
D1|2) $150 million for responsible fatherhood initiatives that help low income fathers work, pay  child support, and reconnect with their children.|||0.994707942|3.94E-07
D1|This is consistent with the President's strong emphasis on fathers in our FY 2000 WtW reauthorization and positions to engage with the Hill as we expect Fatherhood bills to gain momentum next year.|||0.997820497|0.82735777
|||||
D1|3) $100 million to increase job retention, skills upgrading and supports (including outreach  on food stamps, Medicaid, child care, and EITC) for low income working families, including those who have left welfare through local one-stop centers.|||0.996133208|7.49E-09
D1|This would build on the Workforce Investment Act and help address the issues of the non-welfare working poor.|||0.934555352|0.003649664
D1|We are  also exploring ways to increase access to employment  services for  individuals  with  disabilities through this proposal.|1||0.811246932|0.002779263
|||||
D1|OMB staff is currently proposing a total of$750 million for FY '01, all dedicated to the third category, but are also receptive to competitive grants in the other two areas:|1||0.595234156|0.26198247
D1|We're  waiting for them to finish Director's review today to find out where they're ending up.|1||-0.989697397|0.8200086
|||||
D1|Based on info Amy provided on the marriage stats,  I'd  replace  the  2nd  graph  of  3d)  in  the 11/24 memo to BR/EL with the following.|1||-0.531813264|0.000862004
D1|I'm sending you a hard copy of the info from HHS (which is what they'd shared earlier but I'd misplaced).|||-0.999773085|0.99972636
|||||
D1|Something not proposed by the VP which we could add is funding- for National Center for Health Statistics to improve data on marriage and divorce.|1||-0.987380743|0.91342384
D1|In the past several years they have stopped collecting detailed information from states due to budgetary pressures and concerns about the quality  of the data.|||-0.717693508|0.062128402
D1|This has received a surprising amount of press attention, some have used this to criticize the Administration for being 'weak on marriage', and House W&M staff have expressed interest in restoring funding.|||-0.904413402|0.90750915
D1|We could either wait for them to do so, or pre-empt them with a modest funding proposal.|1||-0.99867022|0.9952284
D1|HHS' very preliminary  estimates show  it would cost about $750,000 in the first year to assess states' ability to report these data, with annual costs of $7 - $10 million to implement a high quality reporting system.|||-0.809221864|0.99998057
|||||
D0|I assume you'll work on this?|||0.981516123|0.80003786
D0|Let me know if you'd like us to do anything.|||-0.986133158|0.95966846
D0|As a quick cut I would reorganize this to be:|||-0.998384237|0.63731724
|||||
D1|I am pleased that today the House.|1||0.975971758|0.9403289
D1|Commerce committee voted [vote # if good] on a bipartisan basis for the Work Incentives Improvement Act, which would remove significant barriers to work for millions of people with disabilities by increasing their access to health care and employment services.|1||0.617662728|0.8200061
D1|I strongly support this legislation and the Senate version championed by Senators Jeffords, Kennedy, Roth and Moynihan and which XX members of the Senate have co-sponsored.|1||0.990391493|0.97883177
D1|I call upon the leadership of the House and Senate to work together to pass this legislation by the Memorial  Day recess.|1||0.94016844|0.104071856
D1|No one should have to make a choice between earning an income and health care access.|1||0.547874153|0.8507718
|||||
D1|Obviously we may want to have more on what the bill does, etc.|1||0.709024131|0.9823084
D1|and maybe the plug for no heath weakening amendments too.|1||0.98866874|0.744497
|||||
D1|â€¢ The Administration strongly supports S. 311/H.R. 1180, which would remove significant barriers to work for millions of people with disabilities by increasing their access to health care and employment services.|||0.964895785|0.89213157
D1|In his January 19th State of the Union Address, the President expressed his ongoing commitment to empower people with disabilities and urged the Congress to pass the landmark Work Incentives Improvement Act.|||0.933156371|4.16E-07
D1|"The President's FY 2000 Budget fully funds the bill's health care options in Medicare and Medicaid as well as the ""Ticket to Work"" provisions for individuals with disabilities."|||0.960184097|0.8413794
|||||
D1|During the last year, White House staff worked intensely with the disability community and with Congress to develop a proposal that provides the services necessary to enable people with disabilities to work.|||0.993125081|2.94E-08
D1|"The ""ticket to work"" program helps address this need."|||0.988406599|0.03326253
D1|But it is also essential to ensure access to health insurance coverage.|||0.989595592|0.007190206
D1|Senators Jeffords, Kennedy, Roth, and Moynihan have successfully developed a fully paid-for proposal that accomplishes these policy goals.|||0.998540401|0.9991026
D1|The Administration thus opposes any agiendments that weaken the bill's indispensable health provisions: no one should have to make a choice between earning an income and health care access.|||0.65287745|0.99885976
|||||
D0|Most of the offsets that were included in last year's  version of  JK  were dropped.|||-0.999802887|0.99208015
D0|The exceptions  were the  prisoner  provision  and the  clergy open season.|||0.66290164|0.035462055
D0|When JKRM -introduced the bill this session they included a series of tax provisions (including user  fees and tax  credits)  to  pay for  the bill.|||-0.699401677|0.000969391
|||||
D0|I was wondering about the provisions that save money, whether those offsets were essentially being used in both bills (Jeffords-Kennedy and foster care).|||-0.990984321|0.7823915
|||||
D0|"Yes, the ""treatment  of prisoners""  language is included in S. 331  and H.R. 631;  ( I need to  check if the provisions are identical, but in concept, they are the same."|||-0.777178645|0.8731673
D0|Also, many of the-other H.R. 631 offsets are assumed in the FY 2000 Budget.)|||-0.996438146|0.99939024
|||||
D0|On Friday 3/26, ED staff (Curtis Richards and others) met with W&M staff for about an hour to discuss the Bunning-Kennelly bill & this year's Kennedy-Jeffords bill.|||-0.613076925|8.03E-08
D0|I apologize for the delay in sending this summary out.|||-0.99173522|0.28563255
|||||
D0|One of the main purposes of this meeting was to brief W&M staff on how the State VR programs work (e.g., the fact that priority is given to serving individuals with the most significant disabilities).|||0.538618386|3.92E-06
D0|Below is a brief summary of the other important items that were discussed.|||0.877579272|0.13836539
|||||
D0|Agreement with State Rehab Agency: W&M staff asked ED about the purpose of sec. 1148(c)(3){D) in the Senate bill, which states that no payment can be made to an employment network who either makes referrals to a State agency in violation of their agreement  with the agency, or has not entered into an agreement.|||-0.992350161|1.29E-07
D0|"ED staff noted that this language is intended to prevent employment networks from ""double dipping""  by referring an individual to  a State  VR agency for specific services, and then being reimbursed for the services provided,by the State VR agency."|||-0.966504097|2.10E-05
D0|W&M staff was concerned that the bill language would essentially  reassign the  ticket  to the VR agency.|||-0.997539043|0.83449864
D0|ED said the language just requires the provider to reimburse the Rehab agency, not give up the ticket, but said that it would look into this issue.|||-0.982356906|0.9918452
|||||
D0|Mode of Election for Reimbursement: W&M staff asked about Sec. 1148 (c)(1) in the Senate bill, which gives only State agencies the option of  operating  under  the  old or the  new  payment  system, on a case by case basis.|||-0.923015833|1.17E-06
D0|ED justified this language by  saying that, under  this  bill, the m.ost  difficult and risky cases (e.g., the most severely disabled) will most  likely  wind  up  in  the  State  agencies rather then private providers, and that the reimbursements for  these  individuals  would  usually  be lower under the new payment system.|||-0.602755308|0.9997738
D0|W&M staff said that  they  were  concerned  that  private providers do not have the same option in the Senate bill.|||-0.972958982|0.000990923
|||||
D1|Big Picture -- Competition: W&M staff asked ED if both they and the State rehab agencies are generally concerned that this legislation would increase competition between State rehab agencies and private providers.|1||-0.534638345|0.060280435
D1|ED noted that they support the  Kennedy-Jeffords legislation in its  current form (though they have concerns  with, for instance, the P&A language),  and that competition isn't a major issue with the Department because there are more than enough people for both the State rehab agencies and private providers to serve.|1||0.948685348|0.14307202
|||||
D1|P&A: ED brought up it's concern that the Senate bill only provides a generic reference to providing information on obtaining employment and advocacy, rather than the more specific P&A language included in last year's draft H.R.  3433.|1||0.755366027|0.927578
D1|W&M said that they'd take ED's  concern under advisement.|1||0.545282602|0.7686598
|||||
D1|I agree with Jonathan's comment.|1||0.833792329|0.55615294
D1|I also would suggest that the first paragraph be made longer, Jeanne what do you think and what  would  you add?|1||-0.95882386|0.99711156
D1|so that  the balance  is  right,  e.g.,  there's 99% we absolutely love and 1% we'd amend slightly.|1||0.992508948|0.99988484
|||||
D1|I would also amend the second graph as follows:|1||-0.998042703|0.2512424
|||||
D1|The Administration, AQW urges the Senate to amend the bill to authorize the Work Incentives Assistance Grants proposal included in the President's FY 2000 Budget.|||-0.986255825|0.9876716
D1|This proposal would authorize grants, for benefits planning and assistaa e counseling to facilitate access to information about work incentives and for state and local partnerships to better imegrate coordinate services for people with disabilities who work or are returning to work.|||0.716509104|3.22E-07
|||||
D1|Looks good.|1||0.970153093|0.98802966
D1|"I suggest you drop the ""however"" in the second paragraph."|1||-0.907080531|0.89386326
D1|"It has the unintended effect of diminishing our support in the first paragraph (e.g., ""I like you but ... "")."|1||-0.996905386|0.7902893
D1|"It would read fine simply: ""The Administration urges.:."""|1||-0.997569382|0.5216803
|||||
D0|Work Incentives Improvement Act Meeting: Administration and Disability Advocates April 7, 1999|||0.971124768|0.016624253
|||||
D0|Agenda|||0.996581495|0.37772828
|||||
D0|I. Welcome/Introductions: Jonathan Young (OPL) Attendees expected to include:|||0.996240973|0.37425956
|||||
D0|A. Disability Advocates: Marty Ford{The Arc), Tony Young (UCPA), David Fields (UCPA), Andrew Sperling (NAMI), Suellen Galbraith (ANCOR), Mary Gennaro (NADDC), Sallie Rhodes (NAPAS)|||0.989484012|1.77E-08
|||||
D0|B. White House: Cynthia Rice (DPC), Jeanne Lambrew (NEC), Eric Gould (DPC), Lisa Brown (OVP), Jonathan Young (OPL)|||0.997269452|9.87E-09
|||||
D0|C. OMB: Barbara Chow, Joanne Cianci, Melinda Haskins, Larry Matlack, Jeff F rkas:|||0.990525484|0.06533564
|||||
D0|D. DOL: Becky Ogle, Gary Reed, Bill McKinnon|||0.999474227|0.00151451
|||||
D0|E. SSA: Susan Daniels, Judy Chesser, Jim O'Donnell|||0.997845292|0.004947298
|||||
D0|F. HHS: Bob Williams|||0.999126256|0.2017172
|||||
D0|IL Work Incentives Planners/DOL Grants: Cynthia (DPC), Barbara (0MB), Becky (DOL), and Susan (SSA)|||0.997518659|9.70E-07
|||||
D0|III. Overall Strategy: Jonathan (OPL) and Cynthia (DPC)         A. House Update         B. Senate Update         C. Future Meetings:|||0.962186992|0.001382636
|||||
D0|This is just 7 lines.|||-0.995921373|0.63711125
D0|If Marie and Laura each take one, 0MB takes two, Jeanne takes one, I'll join Cynthia in her office, patch in Connie, leaving one extra line.|||-0.761079907|7.55E-08
|||||
D0|Call is at 12:30 pm|||-0.924968004|0.009692729
|||||
D0|Cynthia, can you look this over before I circulate it?|||-0.643485606|0.91896594
D0|Thanks.|||0.986550331|0.5661136
|||||
D0|"I Background: One of the original titles of the JK Legislation concerned setting up ""Work Incentives Planners,"" on a competitive state-by-state grant basis, to inform people on SSI and SSDI about their options for obtaining employment and taking advantage of the JK War Incentives."|||0.938429773|0.7091744
D0|The Senate bill propsed to fund this program out of SSA 1 for $23 million a year max over five years, starting in year 2.|||-0.647224069|0.003902938
D0|During our budget process, we developed a proposal that combined the Planners with one of the Task Force recommendations for Systems Change in DOL, for a total of $50 million a year, beginning year one (roughly $23 million going to the Planners, the rest for Systems Change).|||0.951947272|0.000837564
D0|We proposed this change to the Senate during, but the bill was passed out of Finance Committee without our recommended change, sticking by the $23 million in SSA.|||-0.996742547|0.8443833
|||||
D1|Reason for Meeting: Senate staff and disability groups are operating under the assumption that the bill language obligates/mandates SSA to fund the program.|||-0.998434126|0.01978981
D1|They are separately exploring ways to appropriate funds for the Task Force Systems Change component.|1||0.914619148|0.001245782
D1|But, as we have discussed in recent meetings, the language would require SSA to fund the Planners out of its discretionary Administrative account, and SSA cannot therefore guarantee it will have the resources  to  operate the program.|1||-0.994490027|0.9962202
D1|We want to inform the Congress and the advocates about our concern so that we do not run into greater problems down the road.|1||0.899005353|0.8464779
|||||
D0|Proposed Agenda for Meeting: 1) Introductions; 2) Review history and content of our DOL combined proposal; 3) Review concerns about current Senate language; 4) Q & A.|||0.992902577|0.004411219
|||||
D0|Attendance at Meeting: 1) Administration Representatives from DPC/NEC, 0MB (health and income maintenance divisions), W.H. Legislative Affairs, SSA, DOL, OVP, OPL; 2) Leading disability community advocates (4-6).|||0.995613813|1.01E-08
D0|Administration offices not  mentioned  above, but  wishing  to  attend, may do so.|||-0.586305559|0.000328252
D0|Just let me know.|||0.562493801|0.4725921
|||||
D0|From the response I've heard so far, this appears to be the best (and perhaps only) workable time.|||0.999739468|0.97024196
D0|Please let me know if this does NOT work for representation from OMB (Health and Ed), DPC/NEC, SSA, DOL, and Leg. Affairs.|||-0.995694637|0.040340453
D0|In the meantime, interested parties please hold date/time for meeting with disability representatives.|||-0.906758249|4.53E-05
D0|There will probably be no perfect time, so I'd like to hold this one unless it poses a major problem.|||-0.958797991|0.9991359
D0|Thanks.|||0.986550331|0.5661136
|||||
D0|[This message doesn't apply to all of you, but I thought it easier to send it to everyone, rather than risk leaving someone out.]|||-0.992320955|0.9999449
|||||
D0|RE: Setting up meeting with groups|||0.987930417|0.1318304
|||||
D0|We discussed meeting with the groups Tuesday or Wednesday, April 6-7.|||0.669987261|0.002842057
D0|I'd like to suggest two windows of time: 11 :00 AM to 2:00 PM gn Tuesday, and 10:00 AM to 4:00 PM on Wednesday.|||-0.873957694|0.2058666
|||||
D0|We need representatives from the following: OMB (including Barbara Chow and Dan Mendelson, if possible), SSA, DOL (that includes PTFEAD), Leg Affairs, and OPD.|||-0.595798314|6.18E-06
D0|We'd like to keep this meeting manageable by keeping numbers small.|||0.579113841|0.99941635
D0|But if  you're not from one of  these offices and really  want to attend, let me know.|||0.826030374|0.005908928
|||||
D0|I suggest the following approach to identify a time.|||0.991882741|0.5879025
D0|I've listed below nine hour-long blocks, with numbers.|||-0.999920845|0.9198699
D0|Just email me back with the numbers of the times that do NOT work for you (and your office).|||-0.999984026|0.36119813
D0|I hope that there will be at least one hour that works.|||0.973366439|0.85857165
|||||
D0|[Cynthia, please coordinate OPD/Leg Affairs representation]|||-0.812348962|0.36649138
D0|[Joanne, please coordinate 0MB representation]|||-0.946137488|0.70803744
D0|[Marie, please coordinate SSA representation]|||-0.525860727|0.57665616
D0|[Becky, please coordinate DOL representation]|||-0.811788559|0.36459196
|||||
D0|#1: Tuesday, April 6, 11:00 AM - 12:00 PM|||0.786917627|0.035948608
D0|#2: Tuesday, April 6, 12:00 PM - 1 :00 PM|||0.736011326|0.07877262
D0|#3: Tuesday, April 6, 1:00 PM - 2:00 PM|||0.779862404|0.1451867
D0|#4: Wednesday, April 7, 10:00 AM - 11:00 AM|||0.626974165|0.14925712
D0|#5: Wednesday, April 7, 11:00 AM - 12:00 PM|||0.678387761|0.08037604
D0|#6: Wednesday, April 7, 12:00 PM - 1:00 PM|||0.641731918|0.14910579
D0|#7: Wednesday,  April 7,  1 :00   PM - 2:00 PM|||0.578663707|0.62062293
D0|#8: Wednesday, April 7,  2:00 PM - 3:00 PM|||0.698941171|0.809224
D0|#9: Wednesday, April 7, 3:00 PM - 4:00 PM|||0.667130411|0.5621931
|||||
D0|Once we get a time that works internally, I'll take care of notifying the groups and setting up room arrangements, clearance, etc.|||0.954564929|0.037752267
D0|Feel free to give me a call if you have any questions.|||-0.972209454|0.9965733
|||||
D0|Thanks everyone for your commitment to this bill.|||0.977396607|0.9820431
D0|It would be a tremendous victory to get this signed by the President this year.|||0.987424791|0.95190763
D0|Keep up the good work.|||0.975433826|0.02378148
|||||
D0|Today SSA met with W&M staff (led by  Kim Hildred 'and  Sandy  Wise), plus  a  cast  of  thousands from the Hill, to discuss changes made since the Bunning-Kennelly bill passed  the House last  year.|||0.974917233|1.15E-08
D0|We worked from a copy of the  8-K  bill that  was  marked  up  to  reflect  changes.|||0.651684582|0.90037024
D0|Although  HCFA sent a representative, no one from ED or DOL was present.|||-0.964439631|0.001072319
D0|Here is a  summary  of  some  of  the issues discussed (Medicaid and offsets were not discussed):|||0.589569628|0.045366827
|||||
D0|Scoring.|||0.998921514|0.6802497
D0|Kim and Sandy noted that while the 8-K bill produced savings over five years, the changes made to these provisions by the Senate now result in costs.|||-0.994291067|0.8469964
|||||
D1|Work Incentive Grants.|||0.996362507|0.7404135
D1|W&M staff noted the specialists proposed in 8-K were no longer in the bill, and asked SSA to explain the new grants.|1||-0.98692596|0.002595747
D1|I added that the budget did not include the JKRM grants, but rather included an alternative grant program based in DOL.|1||-0.999647737|0.99674463
D1|Kim and Sandy requested to see any paper/legislative language the Administration developed on these grants.|1||0.704409897|0.022865698
|||||
D1|Prisoner Provision -- Privacy Act Exemption.|||0.763285697|0.48983034
D1|Sandy noted that the prisoner provision language was changed and she asked for the rationale.|1||-0.963589668|0.38908035
D1|We explained that  SSA  did not  need to  be exempt  from the entire Privacy Act in order to collect and  share  the  information  under  this  provision.|1||-0.957986653|0.22383611
D1|The substitute language is meant to  only exempt  SSA  from the necessary  provisions.|1||-0.998901844|0.99358255
D1|We  also  noted that OMB-OGC and SSA-OGC continue to discuss this issue.|1||0.545808077|0.8563142
D1|W&M seems to be  fine  with  the change as long as the data sharing can still occur, and requested that we share any future changes with them.|1||-0.58516562|0.9914152
|||||
D0|Funding.|||0.988618255|0.5436155
D0|In several places the Senate changed authorization language to language that looks  more like appropriations language.|||-0.997787476|0.99755967
D0|House staff hypothesized this  may  have  been  to  avoid  offsetting certain provisions.|||-0.991747975|0.111114316
D0|However, they  also  noted  that  the  funds  should  not  be  appropriated  through this bill, and would be supject to the discretionary caps.|||-0.987532437|0.9998099
D0|Someone on House staff volunteered  to raise the issue with the appropriators.|||0.738902628|0.008305336
D0|He felt it was unlikely the House would pass the language.|||-0.989917338|0.3525847
|||||
D0|Reauthorization of the Ticket.|||-0.633925617|0.19226685
D0|"W&M is unhappy with the reauthorization language {staff referred to it as a ""five year sunset provision with a grandfather clause"")."|||-0.99981755|0.00161806
D0|CBO noted that the change has little effect on 5 year numbers, but virtually all of the program's savings are lost over the 10 year period.|||-0.999669194|0.9999523
|||||
D1|CLARIFICATION POINTS Continuing Disability Reviews.|||-0.511746883|0.99713314
D1|There is some  confusion in  W&M  (as  in  SSA  and EXOP)  about  how the  two  provisions  that  eliminate   work  activity  as  a  trigger  for  a  disability  review  relate  to  each other.|1||-0.924936414|5.41E-05
D1|SSA volunteered to provide a written rationale for the changes it would like to make.|1||0.878346324|0.98700225
|||||
D1|Advisory Panel.|||0.96285516|0.019834412
D1|W&M staff wanted to know if the Administration opposed the panel proposed in the Senate -- twice the size of the House panel and broader scope (SSA-based panel advises HHS, DOL, ED).|1||0.747456729|0.95043796
D1|SSA and I stated that while we preferred to build off of an  existing  interagency  panel  focused on employment for individuals with disabilities, we would not oppose the Senate panel.|1||0.982427418|0.9996057
|||||
D0|State Agency Participation in the Ticket Program.|||0.971026778|0.008306299
D0|The Senate version enables State VR agencies to select payment methods on a case by case basis and to develop contracts with other participating providers/managers.|||0.956318617|0.016261343
D0|Kim Hildred wants to speak to someone from ED about these changes.|||0.8969208|0.8674191
|||||
D0|Medicare.|||-0.887935698|0.1339703
D0|W&M staff asked several questions to get a better understanding of the provision.|||-0.997286081|0.005508339
D0|"Specifically, they asked about the 10 year window, whether  disability  reviews  would be  conducted after an individual stops receiving DI cash benefits (they read it as ""no""), and costs."|||-0.984637916|0.025416033
|||||
D1|Expedited Eligibility Provision.|||0.960081875|0.8472667
D1|This was not discussed in detail, though Kathy Ruffing (CBO) did note that she scored it as a small caster instead of a small saver.|1||-0.944563925|0.994653
D1|SSA will provide a  written rationale for this provision.|1||-0.902664542|0.99879813
|||||
D0|ADDITIONAL ISSUES|||-0.999426603|0.8006268
|||||
D1|Milestone Payments.|||0.994876802|0.58298105
D1|SSA again requested that more specific language be adopted regarding milestones only being paid after an individual starts a job.|1||-0.996747136|0.9802541
D1|Kim and Sandy believe the language that enables the Commissioner to determine the timing and amount ofpayments is sufficient.|1||0.993623674|0.7998702
|||||
D1|Individual Work Plans.|||0.999331772|0.092494994
D1|Senate language provides detailed requirements of what the plans must include and takes away the Commissioner ability to waive  the plans in  certain cases.|||0.96302563|0.9752237
D1|W&M  and SSA both prefer the House language.|1||-0.839868784|0.35366082
|||||
D1|Qualification for Employment Networks.|||0.994538724|0.000957601
D1|W&M staff are concerned that the flexibility built into the Senate language may allow McDonalds or other large employers to qualify for payments.|||-0.872954547|0.002821475
D1|SSA does not believe the language would do this.|1||-0.999737084|0.993562
