<label>|<Sentence Text>|<Always deliberative>|<Non IIA>|<Sentiment>|<Subjectivity>
D1|The primary conceptual questions about the Executive Order are: which federal actions should be covered; how should federal departments deal with limited information;|1||0.722835481|0.58340526
D1|and whether the Executive Order is consistent with the Administration's position on regulatory reform legislation.|1||-0.73493588|0.013545102
D1|The draft text has been in circulation only a few days, and I expect that new issues will arise based on the text.|1||-0.9998492|0.93936336
D1|(Our next interagency meeting is Tuesday, January 28.)|||-0.605162382|0.000337655
|||||
D1|The second part of the proposal, principles for labeling legislation, would express the Administration's support for a requirement that manufacturers label products with information about special risks to children.|1||0.650206804|0.58946174
D1|"This proposal is modeled on ""Proposition 65"" a ten year old law in California."|1||-0.997777045|0.05051312
D1|The key to the proposal is that it does not add to government regulation of product content, instead it requires manufacturers to test products and label them appropriately.|1||0.771015942|0.9986141
D1|The government's role is limited to identifying which substances are of concern, and perhaps identifying level below which labeling will not be required.|1||-0.81866765|0.93089443
D1|Proponents of this approach argue that labeling will provide families with the tools they need to make choices among products and create a strong incentive for manufacturers to reformulate potentially unsafe products.|1||0.97199887|0.98371845
D1|The proposal would exempt food and drugs.|1||-0.993535399|0.015857963
|||||
D1|Federal agencies and White House staff have raised concerns about legislation in this arena.|1||-0.69162488|6.91E-05
D1|There is little solid data regarding the costs and benefits of a national proposal, and the California model has not been rigorously studied.|||-0.999628186|0.37358963
D1|(We lack data on the costs and benefits of the California law partly because companies have been very reluctant to release information about their costs.)|||-0.998009384|0.020720039
D1|In addition, there are difficult trade and small business implications that need to be hammered out.|1||-0.976781666|0.12196291
|||||
D1|Status The Executive Order is in draft and could probably be finalized quickly if EPA generates support within the White House for that position.|1||0.803769767|0.72034055
D1|The process of coming to closure quickly could, however, cause us to miss some more subtle issues, and will likely lead us to draft an Order that is narrowly tailored to environmental health, rather than considering an approach that applies to all health-based regulations.|1||-0.990516245|0.9990363
|||||
D1|EPA has drafted about a dozen principles to support labeling legislation.|1||0.993882179|0.8632625
D1|While these too could be finalized for the State of the Union, the lack of detailed understanding of the policy and political implications counsel continuing the staff discussions.|1||-0.997920573|0.0652845
D1|Both 0MB and NEC have serious concerns about the need for legislation, and how to structure it most efficiently.|1||-0.980867684|0.9486554
D1|(Recall that EPA proposed this concept at an NEC meeting in June and the proposal was tabled.)|1||-0.998300374|0.89149183
|||||
D1|Recommendation The President should commit to issuing an Executive Order to ensure that federal decisions use the best information we can get to protect children, or more narrowly, children's environmental health.|1||0.691030204|0.74983966
D1|The interagency process to finalize the Executive Order could then be completed in coming weeks.|1||0.864320934|0.004306322
|||||
D1|The discussion of legislative principles should be brought to a deputies' or principals' meeting to allow for a full airing of the issues.|1||0.683788717|0.84640324
|||||
D0|American Heritage Rivers|||0.990234971|0.000665448
|||||
D1|"Background A new proposal to create a federal designation ""American Heritage River"" is being discussed in a process convened by CEQ."|1||-0.519966543|0.03783538
D1|The President would announce a commitment to this idea and work some of the details, including an Executive Order, later.|1||0.852989733|0.001333295
D1|Currently CEQ staff is proposing that identification be based primarily on the cultural value of rivers.|1||-0.981657147|0.004391559
D1|The implication of designation is still under discussion, but would include a call for partnerships with the private sector, federal support for local initiatives and federal steps to protect designated waters.|1||0.649554014|0.001611278
D1|Initially departments have raised some concerns: a designation process will create false expectations that we can solve problems in many places;|1||-0.988645434|0.045712765
D1|choosing waters for cultural significance conflicts with targeting environmental money to solve problems;|1||-0.923816144|0.00135912
D1|as described, the new designation does not clearly add to current work; and we have not thought through potential political opposition.|1||-0.990346372|0.30061606
|||||
D1|The biggest challenge we face in making this idea work is to make designation as an American Heritage River meaningful.|1||-0.626171172|0.8380531
D1|I am continuing to work with CEQ as they identify ways to accomplish this goal, but I remain concerned that we may not have good solutions by next week.|1||-0.673397362|0.99737823
D1|I have attached the current iteration of this idea.|||0.976042867|0.97371507
|||||
D1|Status CEQ staff are committed to adding enough detail to a proposal so that a decision can be made about whether to go forward next week.|1||0.99623543|0.9996437
D1|They envision that further detail would be developed in coming weeks.|1||0.989680111|0.06852398
|||||
D1|Recommendation There are thousands of people across the country who are working to restore enjoyment of their local waterways, and who would welcome new tools to achieve their ends.|1||0.987884939|0.000685714
D1|They need incentives to create jobs and revitalize rundown urban waterfronts; small grants to catalyze their work; better processes for participating in federal decisions; more information about environmental threats in their local area; and a federal commitment to work in ways that are consistent with local needs.|1||0.784796476|3.82E-09
D1|We can do this, and we should focus the effort where people really need it--urban waterways.|1||0.995659292|0.9610664
D1|The current proposal, if it remains focussed on historically or culturally significant waters, is unlikely to bring these tools to communities.|1||-0.985944152|0.97711927
|||||
D1|White House staff should be tasked with coming up with an urban waterways initiative that contributes jobs and environmental benefits.|1||-0.790151417|2.28E-06
D1|Such an initiative could be announced in a few months.|1||0.8580392|0.075503334
|||||
D1|Here's some preliminary data on the stay-at-home moms that ASPE pulled together.|1||0.584867895|0.84637314
D1|They are looking much more deeply into this because there is more data and other issues that should be  put on the table â€“ do we subtract welfare families from the numbers; should we primarily look at under 18, under 13 (CCDBG eligibility, or under 6?, etc.|1||-0.997553408|0.92023456
D1|Given the importance of this issue and our continuing involvement in it, I think its real important that we get everything on the table, discuss it and then put together talking points, position paper, or whatever to portray this in its proper light.|1||0.999302387|0.99915266
D1|I'm sure Melissa S. will have an interest in this, and Treasury will want to be part of these discussions as well.|1||0.606923282|0.9916271
|||||
D0|So lets talk more later.|||0.960308433|0.37320793
D0|Mary|||0.820906758|0.007667704
|||||
D0|I quickly pulled together some data from the Census Publication Money Income in the United States: 1996 (P60-197).|||-0.946409047|0.029235197
|||||
D0|In 1996, there were 6.21 million families with children under 18 where the husband worked and the wife did not work at all during the year.|||-0.999426484|7.02E-07
D0|Of these 6.21 million, 1.72 million families (28%) had total family income below $25,000.|||-0.944631338|0.000954875
|||||
D0|Of these 6.21 million families there were 3.68 million families with at least some children under age 6.|||0.575305104|0.010715401
D0|Looking at just those families with some children under age 6 1.18 million (32%) have total family incomes below $25,000 and 1.81 million (49%) have total family income below $35,000.|||-0.961900055|0.000373636
|||||
D0|Families with Children under 18  Husband Worked/Wife did not work 6,210,000  Total Family Income less than $25,000 1,724,000 (28%)  Total Family Income less than $35,000 2,749,000 (44%)|||-0.9670856|5.79E-08
|||||
D0|Families with some/all children under 6 Husband Worked/Wife did not work 3,683,000 Total Family Income less than $25,000 1,179,000 (32%) Total Family Income less than $35,000 1,814,000 (49%) less than $35,000 (44%) (49%)|||-0.98407644|5.36E-08
|||||
D0|WASHINGTON (AP) The House declared Wednesday that any child care initiative must not ignore stay-at-home parents, writing the GOP strategy on this election-year issue onto the record.||1|0.869927108|0.047682423
|||||
D0|Democrats went along with the nonbinding resolution, which passed without dissent, though they complained that it said nothing about working parents who cannot afford to forgo a second income.||1|-0.622017145|0.9871934
|||||
D0|President Clinton's $21.7 billion, five-year child care initiative proposes tax credits and subsidies to help parents pay child care bills, but it does nothing for stay-at-home parents.||1|-0.999269664|0.012139494
|||||
D0|"â€œFederal child care policy should no longer discriminate against stay-at-home parents,"" said Rep. William Goodling, R-Pa., chairman of the Education and the Workforce Committee."||1|-0.902450144|0.003635267
D0|â€œThey make big sacrifices if they stay at home in order to rear their children.||1|0.954506874|0.010130622
D0|"It's time we recognize those sacrifices."""||1|0.817109823|0.23218322
|||||
D0|Democrats complained that the resolution was sped to the House floor, skipping a vote in committee where they might have amended it to include other child care priorities.||1|-0.998812795|0.60835373
D0|They accused Republicans of setting up a false choice between parents who stay at home and those who work.||1|-0.999306798|4.24E-06
|||||
D0|"â€œI regret that this resolution has chosen to focus on one group of parents,"" said Rep. Rosa Delauro, D-Conn."||1|-0.9354738|0.21082023
|||||
D0|The resolution did not advocate any particular policy.||1|-0.981907427|0.87800187
D0|Some Republicans have suggested that stay-at-home parents might qualify for the dependent-care tax credit, which now is available only to parents who pay for child care.||1|-0.831067801|0.00684509
D0|Other Republicans have suggested an across-the-board tax cut that would give all families more money to spend as they see fit.||1|-0.955447555|0.9989906
|||||
D0|Generally, plans to help stay-at-home moms rely on tax breaks.||1|-0.949147582|0.026744988
D0|That won't help the lower-income families, who generally owe no taxes, says Donna Shalala, the secretary of health and human services.||1|-0.999093533|0.004986803
|||||
D0|Oh what fun I have been missing!|||0.999873757|0.83581257
D0|That meeting made the TANF reg look easy ....|||0.679049969|0.85334027
D0|A few thoughts to follow on all your real work:|||0.983519137|0.30399036
|||||
D1|"Welfare vs Working Poor Families I was a bit puzzled, as I think you were, by the dicotomy some were drawing between ""welfare families"" and ""low-income working families.â€"|||-0.998261988|0.7253972
D1|First, welfare families who need child care are working families (or they are at least preparing for work).|||0.895423532|1.71E-07
D1|Second, many low income women cycle on and off of welfare, using welfare as a form of unemployment insurance -- there is no bright line between the populations.|||-0.995930016|0.04149591
|||||
D1|I think the key questions we should ask ourselves are:|1||0.997412264|0.8962198
D1|Do we want states to treat two mothers making $12,000 a year differently because one used to be on welfare and one did not?|1||-0.997215748|0.81595016
D1|I think we do not -- we want to encourage states to develop seamless child care systems that focus on incomes, not categories.|1||-0.712689698|0.9787839
D1|In that case what is the best way to encourage states to develop seamless systems?|1||-0.553948402|0.31219655
D1|I think it is not by setting benchmarks or other rules which encourage the new funds to be used for the not-formerly-on-welfare working poor to counterbalance current practice of focusing dollars on former welfare recipients.|1||-0.962768853|0.8302893
D1|I think it is by providing funds for states to raise their eligibility criteria to include more low-income families.|1||-0.834665418|0.568791
|||||
D1|We do not need new targetting of the block grant in order to have a proposal which helps moderate income working families even without new targetting.|1||-0.972415328|0.98132664
D1|"we can talk about any expansion of the child care and development block grant as â€œchild care for hard working minimum wage families"" or ""low income families making less than $24,00 a yearâ€and we can describe the tax credits as help for the â€œmiddle class families earning between $24,000 and $59,000."""|1||-0.988814652|0.2712058
|||||
D1|So count me as a vote against benchmarking!|1||0.97613436|0.9094939
|||||
D1|Stay at Home Parents Regarding stay-at-home parents, I will admit I am completely unschooled in this issue.|1||-0.816294611|0.22383885
D1|I do think we will be able to argue that we are helping stay-at-home parents through the $500 per child tax credit.|1||-0.54801178|0.039434753
D1|I do also think, as I think you do, that an additional proposal here would be very helpful.|1||-0.667063177|0.9999591
D1|I think such a proposal should focus on parents who stay home for more than 6-24 weeks.|1||-0.989792347|0.6498917
D1|Thus, I would like to see something like the demonstration project idea, which would provide funds to community and religious groups (including the latter would be helpful) who provide support and assistance to stay-at-home parents, by offering parenting classes or hotlines, play groups, two hour â€œreliefâ€ or â€œemergencyâ€ child care, or which distribute materials to new parents (I though Barryâ€™s idea of promoting connections to WIC was promising).|1||-0.695613623|1.55E-07
|||||
D1|In fact maybe the quality fund should have two parts 1) to promote Smart Start-like local efforts to improve the quality of formal child care and 2) to promote local efforts to assist stay-at-home parents.|1||-0.946912169|0.000489333
D1|This would allow local organizations to provide culturally-sensitive programs for parents of particularly ethnicities, which the Hispanic caucus encouraged us to do.|1||0.970600367|0.036366973
D1|"In fact, in my in-box is the new issue of Univ of Wisconsin Institute on Poverty magazine which highlights an evaluation of a program called Avance that has worked with low-income Hispanic infants and their families in San Antonio since 1973 which has the explicit goal of ""helping mothers become better teachers of their children."""|1||-0.963992834|2.10E-06
D1|"The evaluation found ""positive and significant differences between participant and control mothers on three measures of teaching effectiveness."""|1||0.864131212|0.030286273
D1|I can fax you a copy if you like (it's only one page).|||-0.985313356|0.99033654
|||||
D1|I must convey to you in the strongest possible terms that we should proceed to introduce  legislation that will deny Social Security benefits to all Nazi war criminals who are denaturalized on the basis of having participated in Nazi persecution.|1||0.946579993|0.36809164
D1|Currently, Nazi war criminals who have  been denaturalized, but flee prior to the issuance of a final order of deportation, may continue to  collect Social Security benefits.|1||-0.979990065|4.29E-07
D1|The Social Security Administration (SSA) and the Department of  Justice staff have drafted corrective legislation.|1||0.838825464|0.000156766
D1|Such legislation should go forward without delay.|1||0.958068371|0.0843983
|||||
D1|While some groups have contended that such legislation could complicate the Government's ability to track down and successfully prosecute Nazi war criminals in this country, I find that contention difficult to accept.|1||-0.999302983|0.007761723
D1|The federal government must pursue denaturalization and deportation against Nazi war criminals without any reference to whether or not they should receive Social Security benefits.|1||-0.996621609|0.002722003
D1|Social Security benefits cannot, and should not, be used as a bargaining tool.|1||-0.990463853|0.015357264
|||||
D1|The cruelest of ironies is the fact that, come August, SSA could be denying SSI benefits to legal immigrant Holocaust survivors while at the same time paying Social Security benefits to their Nazi tormentors.|1||-0.999624848|0.8303674
|||||
D0|I would respectfully request that we meet to discuss this issue as soon as possible.|||0.698557317|0.99015677
D0|Please contact my office at 202-358-6000 to set up an appointment|||-0.929899871|0.001030981
|||||
D0|FACT SHEET.|||0.848669291|0.88408625
D0|SOCIAL SECURITY BENEFITS AND NAZI WAR CRIMINALS|||0.509923697|0.99709547
|||||
D1|Current Law and Policy â€¢ Current policy is to remove Nazi war criminals from the U.S. and to deny them Social Security benefits.|||0.971061707|0.000733663
D1|There is, however, a loophole under current law.|||0.595849335|0.001787111
|||||
D1|â€¢ Since the 1980's, the law has provided that Social Security benefits must be cut off when a final order of deportation is issued against an individual because that individual engaged in Nazi persecution or genocide.|||-0.990144968|0.003546121
D1|This provision of Social Security law is specifically for Nazi war criminals and provides for an earlier cut off than for other deportees, whose benefits are not cut off until they are actually deported.|||-0.964033425|0.000200107
|||||
D1|â€¢ Of the 31 living Nazi war criminals who were eligible for Social Security benefits and who have left the United States, only 10 have lost benefits because of the Nazi war criminal provision in current Social Security law.|||0.930459499|1.11E-07
D1|SSA found other grounds to cut off benefits to two additional Nazi war criminals, but they could return to the Social Security rolls.|||-0.999104679|0.000509269
|||||
D1|â€¢ As of March 15, 1997, 18 Nazi war criminals (almost 2/3) were being paid Social Security benefits.|||-0.999231458|0.000587974
D1|In addition, I Nazi war criminal was eligible, but was temporarily not in pay status on March 15 because he was suspended based on the erroneous information that a final order of deportation had, in fact, been issued.|||-0.996792495|4.54E-07
|||||
D1|â€¢ These individuals escaped the Nazi war criminal provision in current Social Security law because DOJ did not, or could not, get a final order of deportation.|||0.936894|0.001700191
D1|Some of these individuals fled before DOJ could act.|||-0.877848148|0.001061153
D1|Others left without a final order of deportation after having reached settlement agreements with DOJ's Office of Special Investigations.|||-0.992545426|8.20E-05
|||||
D1|â€¢ The operation of current law results in the U.S. taxpayers subsidizing the retirement of many Nazi war criminals, contrary to the policy that they not receive Social Security benefits.|||-0.954187989|0.04620887
|||||
D1|â€¢ DOJ and SSA have been meeting over a period of several months.|||0.984742045|0.21115844
D1|Both agencies have concluded that the result under current law is inappropriate and that current law concerning receipt of Social Security benefits by Nazi war criminals needs to be strengthened.|1||-0.944772661|0.00798162
D1|The agencies have developed a legislative proposal.|||0.994168162|0.023165677
|||||
D1|Proposal  â€¢ DOJ and SSA propose that Social Security benefits be cut off when a federal court denaturalizes someone on the grounds that the person engaged in Nazi persecution.|1||-0.994147897|0.91720957
D1|This is an earlier point in time than under current law.|1||0.919258177|0.020604257
D1|This proposal would cut off benefits of those who leave the U.S. before an order of deportation is issued, as well as those who attempt to stay in the U.S. by fighting an order of deportation.|1||-0.993060708|0.002634637
|||||
D0|I held the meeting yesterday with the DOJ, SSA, Neal Sher, former head of DOJ's OSI and representing the American Gathering of Holocaust Survivors, and Doug Bloomfield, representing the World Jewish Congress & World Jewish Restitution Organization.|||0.936062455|2.75E-08
D0|Counsel's Office (Dawn), Public Liaison (Jay Footlik) and 0MB (Melinda Haskins & Richard Green) also attended.|||0.894147933|1.80E-09
|||||
D1|In summary, Messrs. Sher and Bloomfield presented a passionate argument that SSA's proposal will hurt prosecutions of Nazi war criminals.|||0.77936095|0.09843201
D1|They want the status quo left alone and for SSA not to introduce its legislative proposal.|||-0.953670502|0.0459384
D1|They presented the argument that I outlined for you earlier: They deeply believe that some judges will act more sympathetically toward old men who were Nazis if they can argue that not only is the government trying to strip them of their citizenship, but the government is also impoverishing them while they are trying to defend their rights during the judicial process.|||-0.9112252|0.33413267
D1|They think that a single bad outcome in a case could have farreaching implications for other cases.|||-0.987274885|0.3398427
D1|They admit that it is impossible to accurately predict what judges may in fact do, but they hold the view with absolute conviction that this will hurt prosecutions.|||0.959196627|0.97921914
|||||
D1|Obviously, everyone in attendance agreed that we shared the objective of not wanting to do anything to compromise prosecutions of Nazis.|1||-0.752261162|0.99694914
D1|"SSA and DOJ explained how they engaged in interagency discussions to reach what they jointly view as a proposal that properly balances SSA's concern about ""subsidizing the retirement of Nazis"" with enforcement concerns."|1||0.927048504|0.2457522
D1|It is important to note that DOJ concedes that there remains some possible enforcement implications, but again, they believe that this proposal is an appropriate balancing of policy objectives.|1||0.986257493|0.99996173
|||||
D1|In my follow-up with the White House attendees at the meeting, we agree that the specific enforcement concern depends on predictions on what judges may or may not do and therefore does not sound fully compelling EXCEPT that it is impossible to ignore who is raising the concern.|1||-0.995386064|0.9969121
D1|These individuals are representatives of those who are the most concerned about and the most effected by this proposal.|1||0.996842623|0.16761641
D1|It gains us very little to close this SSA loophole if taking that action is decried in the strongest possible terms by the victims of those war criminals as undermining their prosecutions.|1||-0.776844501|0.99864095
|||||
D1|And make no mistake, Messrs. Sher and Bloomfield were absolutely clear that they and their organizations would protest vociforously.|1||0.989136934|9.83E-05
D1|They would protest in the media, and they would protest in Congress.|1||-0.6113801|2.72E-05
D1|They would make sure that it is known that the President has introduced legislation that would compromise the prosecutions of Nazis.|1||-0.991875231|0.073860794
|||||
D1|On the other hand, they said that if SSA is criticized for making such payments they would engage in whatever steps were necessary to explain to the public, to Members of Congress, and to the media that SSA's policies were sound and that anyone promoting an alternative view would be hurting prosecutions.|1||-0.993875921|0.98041534
D1|There is already at least one critical article that has appeared (St. Petersburg Times) and SSA has been contacted by a Tampa CBS affiliate for comment.|1||-0.998572588|9.32E-06
D1|I think that we can anticipate other critical pieces, and it may be picked up by the national press.|1||-0.70285517|0.9591376
D1|Cong. Bunning (R-Ky), chair of the Ways and Means Social Security Subcommittee has requested information about the St. Petersburg story.|1||-0.71127528|3.35E-06
|||||
D1|Given the foregoing considerations, I think that this is a very difficult issue, but I have to recommend to you that we provide guidance to SSA that the proposal should not go forward|1||-0.998353362|0.99999356
D1|Normally, I would give quite a bit of deference to Justice and SSA for the product of a solid interagency process.|1||-0.955684662|0.9997706
D1|Nobody wants to provide benefits to Nazis, ESPECIALLY when some of their victims who are legal immigrants may face benefit cut-offs, but we cannot ignore the absolute conviction of those who we heard from who represent the victims when they say that the President will hinder the prosecutions of Nazis with this proposal.|1||-0.988630891|0.6327587
|||||
D1|Dawn agrees with this recommendation based upon her participation in the meeting.|1||0.993854642|3.63E-05
D1|Public Liaison agrees.|||0.996948421|0.006158298
|||||
D0|Let me know what you think.|||0.94748503|0.7203798
D0|Thanks Elena.|||0.990381539|0.15557311
|||||
D1|BACKGROUND:|||0.848831415|0.7563657
D1|The current law is that SSA benefits must be cut off when a final order of deportation is issued against an individual becuase that individual engaged in Nazi persecution or genocide.|||-0.999026537|0.002169276
D1|The loophole exists, for example, for a Nazi who flees the country without an order of deportation.|||-0.95355922|9.24E-06
D1|Under those circumstances, SSA benefits would continue.|||0.964470208|0.003739211
D1|Of the 31 living Nazi war criminal who were eligible for benefits and who have left the United  States, only 10 have lost benefits because of the Nazi war criminal provision in current Social Security law.|||-0.966971815|1.32E-08
D1|As of March 15, 1997, 18 Nazi war criminals almost (2/3) were being paid Social Security benefits.|||-0.998897195|1.66E-05
D1|SSA found other grounds to cut off benefits to two additional Nazi war criminals, but they could return to the Social Security roles and the pay status of another one is temporarily suspended.|||-0.999058425|6.07E-06
|||||
D1|There is not a drop-dead deadline to drop a legislative proposal.|1||-0.910323143|0.7127241
D1|However, the urgency of deciding  arises because the subcommittee Chairman & staff have been asking SSA as recently as  yesterday where they are on solving the problem of Nazi's getting paid.|1||-0.528637409|0.003810499
D1|SSA has been putting them off saying that they are continuing to work on the issue.|1||-0.555950761|0.6596967
D1|There is a technical mark-up, but this proposal doesn't have to be a technical (in fact it may not be eligible to be a technical).|1||0.794652998|0.99967134
D1|It could be offered later as a stand-alone (or alternatively a member of Congress could offer a bill and we could support that if we chose to) so the 23rd is not magical, but SSA is feeling pressure to get back to the subcommittee Chair fairly promptly.|1||-0.987483859|0.99980444
|||||
D1|Also pressing is a media inquiry from the Tampa CBS affiliate that SSA has also been holding off for awhile.|1||-0.605716169|0.000441767
D1|They want SSA to tell them what it's doing about the problem.|1||-0.998924196|0.023342462
D1|SSA anticipates that this may be the beginnning of a lot of bad press about how it provides money for the retirement of Nazis.|1||-0.999406815|0.9999616
|||||
D1|This is a no-win situation.|1||-0.998823822|0.30300534
D1|We are either going to be criticized for paying retirement to Nazis or we will be criticized because at least several major Jewish organizations will charge us with compromising enforcement.|1||-0.994031012|0.964538
D1|There is going to be critical press whatever the decision is.|1||-0.578154325|0.45551702
D1|The straight policy call is probably that we should be able to rely upon the Department of Justice to determine the appropriate enforcement assessment and what will or won't damage prosecutions.|1||-0.998128116|0.9762999
D1|And DOJ says they have struck the right balance.|1||0.992202759|0.004312034
D1|However, I don't think that the policy determination can be completely divorced from an assessment of the political overlay on this issue.|1||0.950500846|0.9983203
|||||
D0|Let me know how you want to proceed or if I can get you some more information.|||0.892896593|0.98426443
D0|If you think it would be helpful, I could set up a meeting between these gentlemen and you (and whoever else you think should be invited) so that you can guage this directly for yourself.|||-0.773347139|0.99992406
|||||
D1|Here's what I've learned so far: Under the law, prisoners are not to be included in households in determining food stamp allotments.|||-0.994572818|0.9893686
D1|"Last year, after GAO reported that this happens too often, Congress passed a law requiring states to establish ""systems to verify and ensure"" that prisoners aren't counted in households."|||-0.998613358|0.019937024
D1|This can include data matching programs with prisons and/or SSA.|||0.866865218|0.26041964
D1|The law requires all states to do this by 8/1 /98, although USDA can grant 1-year extensions to states.|||-0.978961527|0.9433897
|||||
D1|However, SSA won't be ready to share federal data with states by August, because it hasn't worked out all the bugs of such a system.|1||-0.994995356|0.19786529
D1|States can still meet the requirement if SSA isn't ready, for example by matching data with prisons directly.|1||-0.703914225|0.92303944
D1|But SSA has the best data and the law specifically says that states that use SSA data are automatically in compliance.|1||0.988137424|0.47227818
D1|USDA is having a big meeting in 2 weeks with a few states, SSA, and prison people to figure out what kind of system is required.|1||-0.930045009|0.2292003
D1|There are also privacy issues.|1||-0.989660978|0.06577018
|||||
D1|(FYI, there is a similar push on the dead, although that may not be such good fodder for a radio address.|||-0.994822264|0.99196905
D1|GAO just did a report on food stamps going to the dead, and Lugar is doing a hearing on this April 23.|||-0.997491837|0.9658263
D1|SSA also has good data on the dead, so at the hearing USDA has to say whether SSA and USDA can share data on this.)|1||0.887129962|0.99634945
|||||
D1|We met yesterday with Rahm, Gene, Barbara Chow, and SSA on a possible radio address on stopping fraud in benefit payments to prisoners.|1||-0.795859754|3.59E-05
D1|We agreed that there is some potential in announcing that other agencies (USDA, maybe VA and others) will take advantage of SSA's big new database of prisoners to spot prisoners who are getting benefits.|1||-0.997125328|0.4703246
D1|We will work with OMB to survey agencies for programs where this might work.|1||0.677784145|0.11224837
D1|SSA notes Shaw is doing an oversight hearing on SSI fraud this month and that there will be a lot of heat from Congress in coming weeks on fraud, so this would let us take the offensive a bit.|1||-0.997713685|0.999992
|||||
D0|We have identified some Federal benefit programs which have statutory provisions to reduce or suspend benefits to those incarcerated on a conviction or otherwise institutionalized.|||-0.854003072|0.97919595
D0|This is not a comprehensive list.|||-0.999151587|0.76326877
D0|The entities administering these programs would likely benefit from access to SSA's prisoner database.|||-0.979394972|0.11224039
D0|The following agencies, in our survey of OMB examiners, administer programs with statutory requirements to suspend benefits:|||-0.929987192|0.01411561
|||||
D0|The Department of Agriculture: The Department of Education: The Department of Labor: Food Stamps Pell grants and student loans (Federal Family Education Loan, Federal Direct Loan, and Perkins Loan programs)|||0.769535363|7.72E-09
D0|Federal Employees' Compensation Act (FECA), Unemployment Insurance (UI), Trade Adjustment Assistance (TAA)|||0.944126129|6.27E-07
D0|The Department of Veterans Affairs: VA compensation, pensions and education programs|||0.993002474|0.006380184
|||||
D0|Some of these programs are State-administered, which could make coordination of timely data matches more difficult.|||-0.979547739|0.99910516
|||||
D1|Recommendation for Executive Memorandum With respect to the four agencies, identified above, with statutory requirements to suspend benefits, an Executive Memorandum on the issue should require the agencies to conduct matches within a specified period of time with the SSA database to identify ineligible recipients on benefit rosters.|1||-0.561546028|0.8625845
D1|Additionally, the Memorandum would require the Commissioner of the Social Security Administration to assist the agencies in whatever ways necessary to allow quick, efficient access to the SSA database.|1||-0.931582332|0.041116975
D1|Agencies would be required to design a protocol for matches within a specified period of time, for example 90 days, and perform the first batch of matches within a specified period of time, for example six months.|1||-0.875841618|0.13235351
D1|Thereafter, the agencies would be required to match as frequently as practicable but no less frequently than annually.|1||0.953606427|0.8851403
|||||
D1|A quick survey of the programs identified above indicates that up to 20,000 prisoners may be receiving benefits improperly.|||-0.998759508|0.89537364
D1|This estimate is highly uncertain and should be verified with the agencies.|||-0.99884975|0.72937804
D1|Savings estimates, sought from the agencies, ranged from negligible amounts from the Education programs to $75 million from the VA programs.|||-0.995545506|0.97064507
D1|These estimates, again, are highly uncertainty, and better savings estimates should be discussed with the agencies.|1||-0.999439418|0.082672186
|||||
D1|All other agencies with benefit programs would be directed to explore the potential benefits of conducting such a match and, if they determine beneficial to follow the terms above.|||-0.941443801|0.044288658
|||||
D1|Proposal of additional statutory requirements  In a note to accompany the Memorandum informally, all agencies that do not currently suspend benefits would be directed to review their program requirements concerning payments of benefits to prisoners using the laws related to the Social Security programs as a model.|1||-0.586075842|0.9561309
|||||
D1|agencies should report their findings and recommendations concerning whether additional legislation is appropriate to the Attorney General.|1||0.734033465|0.014415507
D1|The Attorney General shall review recommendations and, if additional legislation is necessary, recommend the agency prepare and submit a legislative proposal to OMB for review.|1||0.656413436|0.69443023
|||||
D1|SSA says Rahm asked Ken Apfel for material on SSA's efforts to stop paying benefits to prisoners, along with ideas for how to expand those efforts to other agencies.|1||-0.980953276|0.6665708
D1|Ken sent a copy of his note to Elena and 0MB on the theory that we would have to be involved in any effort to expand this to other agencies in a quick way.|1||-0.846714556|0.019663576
D1|Other programs Ken listed that might benefit if SSA shared its prisoner data are food stamps, veterans benefits, and child support enforcement.|1||-0.998993933|0.00169011
D1|I'm not sure if DPC should be following up and, if so, who.|1||-0.986388385|0.99515414
|||||
D1|Attached is a note and attachments sent by Ken Apfel to Rahm Emmanuel today on the subject of suspension of prisoners' social Security and SSI benefits.|||-0.959901512|1.03E-05
D1|Rahm wants to use this issue tor this Saturday's Radio Address.|1||-0.892266929|0.24183542
|||||
D1|Please note that the last page of the narrative includes a -suggested Presidential Directive that crosses agency lines.|1||-0.907219589|0.97267455
|||||
D0|We are available to help in any way requested, Brian Coyne (358-- 6013) and (358-6030) are the contact points here.|||0.937970281|9.19E-07
|||||
D0|SSA PRISONER SUSPENSION PROGRAM Brief History on Prisoner Provisions|||0.599664032|0.9482191
|||||
D0|Social Security Adminstration Since the Supplemental Security Income (SSI) program's inception in 1974, SSI  eligibility has been prohibited for individuals who are inmates of public institutions  (including prisons) throughout a calendar month.|||-0.849732161|7.70E-07
|||||
D0|In 1980, legislation was first enacted requiring SSA to suspend payment to individuals convicted of a felony entitled to Social Security disability insurance benefits.|||-0.972650409|1.37E-05
D0|This was expanded in 1983 to cover persons entitled to any Social Security benefits.|||-0.516819477|0.039218653
D0|In February 1995, P.L. 103-387 (the independent agency bill) expanded the classes of affected beneficiaries by including individuals convicted of crimes punishable by more than 1 year imprisonment (regardless of actual sentence imposed) and those found not guilty by reason of insanity or incompetent to stand trial.|||0.619740903|2.31E-08
|||||
D0|In May of 1996, the President submitted legislation to the Congress that was designed  to give SSA the authority to operate an incentive payment program, through which prison and jail facilities would be paid an incentive for providing information leading to the suspension of SSI benefits to inmates.|||-0.997823|3.28E-05
