<label>|<Sentence Text>|<Always deliberative>|<Non IIA>|<Sentiment>|<Subjectivity>
|||||
D1|What is the timetable for this initiative?|||-0.993591487|0.68682814
|||||
D1|26 September 1998 American Methadone Treatment Association meeting, release oftest accreditation standards for methadone|||0.677087009|0.03672843
|||||
D1|October 1998 Publication of notice of proposed rule making|||-0.53550005|0.03040835
|||||
D1|November 1998 Issuance of accreditation surveys|||0.926944435|0.01425007
|||||
D1|February 1999 Release of the 1999 National Drug Control Strategy Release of FY 2000 budget w/ increase in treatment funding|||-0.610178769|0.004423459
|||||
D1|March 1999 Accreditation testing begins in 60 MTPs|||0.995133698|0.00138994
|||||
D1|October 1999 End of accreditation testing: evaluation|||-0.713457108|0.08363269
|||||
D1|January 2000 Evaluation of accreditation complete: phased implementation of accreditation begins Final rule published|||0.948777735|0.012404249
|||||
D1|February 2000 Release of the 2000 National Drug Control Strategy Release of FY 2001 budget with increase in treatment funding|||0.905141592|0.020536134
|||||
D1|June 2000 FDA to SAMHSA transfer|||-0.946554661|0.019436339
|||||
D0|I. PURPOSE||1|0.998845935|0.5689736
|||||
D0|To launch the largest ever national media campaign to target youth drug use and educate young people and their parents on the dangers of drugs.||1|0.653715253|1.57E-06
|||||
D0|BACKGROUND||1|0.955839932|0.68742913
|||||
D0|At this event, you will launch the national expansion of the historic youth anti-drug media campaign -- which is already underway in 12 pilot cities.||1|0.988202155|0.018930914
D0|This is the largest publicly funded anti-drug campaign, with a total proposed budget of $1 billion over five years and a dollar-for-dollar match from each media outlet airing the ads.||1|-0.883301735|0.9956728
D0|Using the full power of the mass media to change youth attitudes toward drugs, the campaign will ensure that when teens and adults turn on the television, listen to the radio, or surf the Internet, they will get the message that drugs are dangerous, wrong, and can kill you.||1|0.908588588|0.017315293
D0|Children are exposed to many media messages that normalize drugs.||1|-0.993319392|0.008411641
D0|The campaign will utilize modem media and technology to give alternative messages that will compete with these influences.||1|-0.607133448|0.59848076
|||||
D0|By changing attitudes, youth drug use can be reduced.||1|0.868978262|0.001160188
D0|Studies of drug use rates over the last thirty years show that when young people disapprove of drugs and consider them dangerous, youth use rates decline.||1|-0.873208344|0.025030395
D0|Furthermore, we now know that if a child can reach the age of 21 without using drugs, he or she will probably never use them.||1|-0.990753651|0.008336168
|||||
D0|Specifically, you will announce the following:||1|0.753834009|0.2643794
|||||
D0|"        â—¦ A television ""roadblock"" that will air Thursday evening -- where every network will show the same counter-drug ad at 9:00 PM (EST)."||1|-0.999291778|0.000708593
D0|This ad will reach an estimated 85 percent of American television viewers.||1|0.528992712|0.9736206
D0|The roadblock will be supplemented by print ads in the nation's top 100 newspapers and radio ads in the top 100 media markets.||1|-0.99104476|0.031499613
|||||
D0|â—¦ Local media buys to target specific drug problems in certain regions of the country.||1|-0.95304656|0.001721592
D0|All new ads will provide the campaign clearinghouse number (800-288- 7800) that will be staffed 24 hours a day and provide information on drug prevention.||1|-0.999121964|7.33E-05
D0|The campaign's new interactive website for parents and youth (www.projectknow.com.) will also be unveiled at the event.||1|-0.569894195|1.33E-05
|||||
D0|â—¦   The anti-drug media campaign is more than just ads.||1|-0.999775231|0.9989041
D0|It is coupled with publicÂ­ private partnerships that will generate a wide range of coordinated anti-drug activities with schools, civic organizations, community anti-drug coalitions, and others.||1|0.998879135|0.12494917
D0|It also challenges media outlets to match the campaign's efforts -- on a dollar for dollar basis -- with related pro-bona ads or programming time for youth drug prevention.||1|-0.992591739|0.6860656
|||||
D0|You will be addressing audience of 600: including; 300 students ages 11-15 throughout Georgia; parents; local anti-drug advocates; community activists; and Members of Congress.||1|0.988957882|0.000358855
D0|In addition, the event will be carried live to over 150 satellite event sites around the country.||1|0.97779274|9.59E-06
|||||
D0|III. PARTICIPANTS Event Participants: General McCaffrey Speaker Newt Gingrich Senator Max Cleland Governor Zell Miller Mayor Bill Campbell James Miller, 17 yeai;-old from Portland, Oregon.||1|0.704782069|0.010178546
D0|James co-chairs the Regional Drug Initiative and speaks to kids about staying drug free.||1|0.980269015|0.005810543
D0|He is committed to not using drugs because of the pain caused by his mother's addiction when he was young.||1|-0.647558033|1.43E-06
D0|Kim Willis, 8th grader from Erie, Pennsylvania.||1|0.9987728|0.000216098
D0|She is very active in her school's antiÂ­ drug coalition Kids Interacting Drug-Free Coalition (KIDco).||1|0.969885647|1.16E-05
D0|She serves as the KIDco leader for her class and represents her Region in the Statewide organization.||1|0.991156697|6.55E-07
|||||
D0|Seated on stage: Attorney General Reno Secretary Shalala Jim Burke, President of the Partnership for a Drug-Free America||1|0.982001483|0.00436761
|||||
D0|PRESS PLAN||1|0.964850843|0.8006268
|||||
D0|Open Press.||1|0.995415092|0.000516333
|||||
D0|V. SEQUENCE OF EVENTS||1|0.895833015|0.1560577
|||||
D0|â€¢ YOU will be announced onto the stage accompanied by General McCaffrey, Attorney General Reno, Secretary Shalala, Mayor Bill Campbell, Senator Max Cleland, Governor Zell Miller, Speaker Gingrich, Jim Burke, James Wilson, and Kim Willis.||1|0.998801589|0.000589681
D0|â€¢ Senator Cleland will make remarks and introduce Mayor Campbell.||1|0.996455431|0.9505018
D0|â€¢ Mayor Campbell will make remarks and introduce Speaker Gingrich.||1|0.993856966|0.99829406
D0|-     â€¢ Speaker Gingrich make remarks and introduce Governor Miller.||1|0.991978168|0.99262565
D0|â€¢ Governor Miller will make remarks and introduce James Miller.||1|0.993821859|0.5344298
D0|â€¢ James Miller will make remarks and introduce General McCaffrey.||1|0.999008715|0.68516034
D0|â€¢ GeneU1l McCaffrey will make remarks and unveil the Campaign Ads.||1|0.991970122|0.99855584
D0|He will then introduce Kim Willis.||1|0.99735862|0.000903142
D0|â€¢ Kim Willis will make remarks and introduce YOU.||1|0.997235358|0.9877367
D0|â€¢ YOU will make remarks, work a ropeline, and then depart.||1|-0.998623252|0.8290119
|||||
D0|REMARKS||1|0.928969562|0.68742913
|||||
D0|Remarks Provided by Speechwriting.||1|-0.893680036|0.8197769
|||||
D0|MEET AND GREET PARTICIPANTS Lisa Reisberg, Director of Public Education, American Academy of Pediatrics Wallace Snyder, President/CEO, American Advertising Federation Betty Shelling, Regional Director, Zeta Phi Beta Sorority, Inc.||1|0.971069038|6.54E-06
D0|Preston Padden, President, ABC TV Network James Burke, Chairman, Partnership for a Drug Free America Richard Bonnette, President/CEO, Partnership for a Drug Free America Nelson Cooney, President, Community Anti-Drug Coalitions of America Leon PoVey, President, National Association of State Alcohol and Drug Abuse Directors Jill A. BarthoÂ¼Jmew, National Youth Anti-Drug Media Campaign, ONDCP Hank and Mrs. Aaron, former baseball player James Kelly, CEO, United Postal Service Dwayne Ackerman, CEO Bell South Dan Amos, CEO, AFLAC Ruth Wooden, President, The Advertising Council Dennis Windscheffel, Prevention Through Service Civic Alliance Jim Ervin, Executive Vice President, Lions Club Thomas Dortch, National President, 100 Black Men Chief Beverly Harvard, Atlanta Police Department Michael Hightower, Fulton County Commissioner and Former NACO President Chief Justice Robert Benham Bobby Moody, President of the International Association of Chiefs of Police Alan M. Levitt, Director, National Youth Anti-Drug Media Campaign, ONDCP Dante Washington, ONDCP Nancy_ Olson, ONDCP||1|0.99056679|1.28E-10
|||||
D0|Taking the President's Anti-Drug Media Campaign Nationwide July 9, 1998||1|-0.557647288|0.015094644
|||||
D0|Today in Atlanta, the President launches the national expansion of the Anti-Drug Media Campaign he first proposed in last year's drug strategy and budget.||1|0.935227692|0.003742765
D0|The kick-off of the 5-year, $2 billion Anti-Drug Media Campaign will be linked by satellite to over 150 sites around the country.||1|-0.621092021|0.001547588
|||||
D0|The Largest Targeted Effort Ever to Teach Youth About Drugs The President's Anti-Drug Media Campaign is designed to use the full power of the mass media to change youth attitudes toward drugs.||1|-0.925298572|0.06818349
D0|It is designed to let teens know -- when they turn on the television, listen to the radio, or surf the 'Net -- that drugs are dangerous, wrong and can kill you.||1|-0.868197203|0.5327075
D0|Activities planned for today's nationwide launch include:||1|0.99687767|0.00121433
|||||
D0|"            â–ª A television ""roadblock"" that will air this evening -- where every network will show the same counter-drug ad at 9:00p.m."||1|-0.999750316|0.01598671
D0|This ad will reach an estimated 85 percent of American television viewers.||1|0.528992712|0.9736206
D0|The roadblock will be supplemented by print ads in the nation's top 100 newspapers and radio ads in the top 100 media markets.||1|-0.99104476|0.031499613
|||||
D0|â–ª Local media buys to target specific drug problems in certain regions of the country.||1|-0.926620185|0.001721592
D0|All new ads will provide the campaign clearinghouse number (800-288-7800) that will be staffed 24 hours a day and provide information on drug prevention.||1|-0.999121964|7.33E-05
D0|The campaign's new interactive website for parents and youth (www.projectknow.com.) will also be unveiled.||1|-0.72366482|9.39E-05
|||||
D0|â–ª In January I 998, the campaign began in 12 pilot cities (Atlanta, Baltimore, Boise, Denver, Hartford, Houston, Milwaukee, Portland (OR), San Diego, Sioux City, Tucson, and Washington, D.C.).||1|-0.550858319|6.02E-09
D0|Since ads started to run in these pilot cities, anti-drug awareness has increased and requests for anti-drug publications increased by more than 300 percent.||1|0.928311825|9.64E-06
|||||
D0|More Than an Ad Campaign             â–ª The anti-drug media campaign is more than just ads.||1|-0.999827504|0.9993519
D0|It is coupled with public-private partnerships that will generate a wide range of coordinated anti-drug activities with schools, civic organizations, community anti-drug coalitions, and others.||1|0.999063075|0.03327117
D0|It also challenges media outlets to match the campaign's efforts -- on a dollar for dollar basis -Â­ with related pro-bono ads or programming time for youth drug prevention.||1|-0.982009828|0.5330771
|||||
D0|A Record of Accomplishment             â–ª The President has consistently proposed the largest, most ambitious anti-drug budgets ever -- and more than $17 billion for FY 99.||1|0.995983124|0.99999905
D0|His 1998 National Drug Control Strategy is a comprehensive ten-year plan designed to cut drug use and its availability in half.||1|0.736937106|0.003318139
D0|Among other initiatives, the Strategy continues the anti-drug media campaign,||1|0.961927295|0.6488276
D0|funds improves and expands the Safe and Drug-Free Schools program,||1|0.99558109|0.7476097
D0|shields our borders with 1,000 new Border Patrol officers and advanced drug detection technologies,||1|0.997031808|8.47E-06
D0|strengthens law enforcement with new DEA agents to crack down on heroin and methamphetamine traffickers,||1|0.998686254|9.64E-06
D0|and cuts crime by testing and treating crime-committing addicts.||1|0.9979164|0.001316923
|||||
D0|PRESIDENT CLINTON: REDUCING TEENAGE DRUG USE||1|-0.511600852|0.9954919
|||||
D0|"""Parents, the media, athletes, the government -- all of us must fullfill our obligation to protect our children from drugs."||1|0.695914865|0.02583132
D0|But nothing we do will make a bit of difference unless young people also take responsibility for themselves.||1|-0.999027967|0.8912882
D0|No one is too young to understand that drugs are wrong.||1|-0.632487714|0.37874216
D0|No one is too immature to take responsibility and say no to drugs.||1|0.953752041|0.6125277
D0|We will do everything we can to help you -- but in the end, it is up to you.||1|0.968117476|0.9984611
D0|You can use drugs and risk your life, or you can reject drugs and reach for your dreams.||1|0.885347307|0.87222517
D0|"As the ad we saw today said: 'Any Questions?'"""||1|-0.518455386|0.30703413
|||||
D0|THE LARGEST TARGETED EFFORT EVER To TEACH YOUTH ABOUT DRUGS.||1|0.868389904|0.99959415
D0|The President's Anti-Drug Media Campaign is designed to use the full power of the mass media to change youth attitudes toward drugs.||1|-0.865848243|0.23598178
D0|This Campaign is designed to let teens know -- when they tum on the television, listen to the radio, or access the Internet -- that drugs are dangerous, wrong, and can kill you.||1|-0.986065626|0.4213879
D0|Today's announcement will be reinforced by:||1|0.755919993|0.94657606
|||||
D0|"    â€¢ A television ""roadblock"" that will air this evening -- where every network will show the same anti-drug advertisement this evening during the 9:00 p.m. (EDT) viewing hour."||1|-0.999087095|0.12584572
D0|This advertisement will reach an estimated 85 million viewers.||1|-0.942952156|0.9892503
D0|The roadblock advertisement will be supplemented by print ads in the nation's top 100 newspapers and radio ads in the top 100 media markets||1|-0.985484183|0.037597608
|||||
D0|â€¢ Local media buys to target svecific drug vroblems in certain regions of the country.||1|-0.990612626|0.007091005
D0|All new advertisements will provide the Campaign's clearinghouse number (1-800-288-7800), which will be staffed 24 hours a day and provide information on drug prevention.||1|-0.999824226|5.31E-06
D0|The campaign's new interactive web site (www.projectknow.com) will also be unveiled.||1|0.510031998|0.000327872
|||||
D0|â€¢ Existing vrograms that started in 12 cities earlier this year.||1|0.996000826|0.01319196
D0|In January 1998, the Campaign began in 12 pilot cities.||1|-0.553076267|3.95E-06
D0|These cities have seen an increase in anti-drug awareness and a 300 percent increase in requests for anti-drug publications.||1|0.811446667|0.028575344
|||||
D0|A PARTNERSHIP WITH THE PRIVATE SECTOR.||1|0.997920215|0.994538
D0|The Campaign is more than just a series of advertisements.||1|-0.999837041|0.9751152
D0|It is coupled with a public-private partnership that will generate a wide range of coordinated anti-drug activities with schools, civic organizations, community anti-drug coalitions and others.||1|0.999034405|0.060144495
D0|The Campaign is also challenging media outlets to match, on a dollar for dollar basis, the efforts put forth by the Campaign with time for youth drug prevention programming or related pro-bono ads.||1|-0.97361958|0.86531985
|||||
D0|BUILDING ON A RECORD OF ACCOMPLISHMENT.||1|0.99865973|0.9928054
D0|The President has made drug interdiction and prevention a top priority during his term in office, including:||1|0.990134299|1.48E-06
|||||
D0|â€¢ The Largest Anti-Drug Budgets Ever.||1|0.974231184|0.98596615
D0|The President has consistently proposed the largest anti-drug budgets ever.||1|0.769614816|0.98257154
D0|Between 1996 and 1998, resources for drug control increased by 19%, and the President's budget for fiscal year 1999 calls for an increase in funding for drug control, youth drug prevention efforts, domestic law enforcement, and interdiction.||1|0.59120965|7.78E-08
|||||
D0|â€¢ Developing a Comprehensive National Drug Control Strategy.||1|0.997961044|0.47725725
D0|The President has announced a comprehensive ten-year plan to reduce drug use and its consequences in the United States by 50%.||1|0.85091114|0.003240639
D0|This strategy will help reduce illegal drug use through law enforcement, prevention, treatment, interdiction and international cooperation.||1|0.992075086|0.002753442
|||||
D0|â€¢ Strengthening and Expanding the Safe and Drug-Free Schools and Communities Act.||1|0.996362746|0.029315848
D0|President Clinton expanded the Drug-Free Schools Act into the Safe and Drug-Free Schools Act of 1994, making violence prevention a key part of this program.||1|0.848588347|0.39261115
D0|The Safe and Drug-Free Schools Program provides support for violence and drug prevention programs to 97% of the nation's school districts.||1|0.990779936|0.001633682
D0|Schools  use  these  funds  to  keep  violence,  drugs  and alcohol away from students and out of schools.||1|0.820788741|8.26E-06
|||||
D0|THE PRESIDENT:||1|0.986183286|0.8663857
D0|Thank you.||1|0.921120048|0.9742234
D0|Thank you very much.||1|0.894638479|0.99890554
D0|(Applause.)||1|0.997863114|0.96595997
D0|First  of  all, let's begin by  giving Kim and James  another  hand.||1|0.9968279|0.00215998
D0|Didn't they do a good job?||1|-0.998727262|0.65765464
D0|(Applause.)||1|0.997863114|0.96595997
D0|They spoke well for you.||1|0.975467741|0.023702815
|||||
D0|Mr. Speaker, Governor Miller, Mr. Mayor, General McCaffrey, General Reno, Secretary Shalala, I thank you all for your superb efforts in this endeavor.||1|0.987008274|0.9976036
D0|I'd like to say a special word of appreciation to Jim Burke, the President of the Partnership for a Drug Free America.||1|0.964344501|0.5350154
D0|He's not as well-known to most American children as the President or the Speaker or the Governor, but no American has done more to save the children of this country from the horror of drug abuse than Jim Burke.||1|-0.99001652|0.007100938
D0|And we all owe him a very great debt of gratitude.||1|0.993058801|0.3791659
D0|Thank you.||1|0.921120048|0.9742234
D0|(Applause.)||1|0.997863114|0.96595997
|||||
D0|I'd also like to thank the Ad Council, the Community Anti-Drug Coalition, the athletic teams and sports figures that are represented here today, the business groups, the Georgia Attorney General, and Agriculture Commissioner of the other state and municipal and county officials -- and Congress Peter Deutchfrom Florida is here with us today.||1|0.988115191|4.15E-05
D0|I thank all of them for being here.||1|0.98950398|0.7809338
D0|And there are many others who aren't here who are supporting what we are doing together as Americans.||1|0.673735857|0.003099355
|||||
D0|I was interested when we just watched the ads  to  see what  the young people's reaction was to the various ads.||1|0.538362384|0.838174
D0|I was wondering to myself whether the ads that were most effective with me were also the ones that were most effective to you, or whether they were  different.||1|-0.999613941|0.99950707
D0|I say that  to  make the point that the Speaker made so eloquently -- in the end this is about you, what touches you, what you believe, what your convictions are.||1|0.99038738|0.99998486
|||||
D0|We know from the stories that we just heard from James and from Kim, we know from all the available scientific research, that what Governor Miller said is right -- attitudes drive actions.||1|0.911814511|0.8189521
D0|There are lots of other factors.||1|-0.989785135|0.38357335
D0|There are some places where kids are subject to more temptation than others; there are some blocks where there are more drug dealers than others;  all of  us have to  deal  with  that.||1|0.765286624|0.9670342
D0|But we know that the more young people fear drugs, the more they disapprove of them, the less likely they are to use them.||1|-0.968420863|0.30652675
D0|Therefore, kicking America's drug habit requires a dramatic change in attitudes, accompanied and reenforced by a dramatic increase in personal responsibility by all Americans.||1|0.869477093|0.030951865
|||||
D0|Parents have the greatest power -- that's what one of the ads showed us.||1|-0.964298725|0.9641797
D0|The ads we saw today are not meant to replace parents' voices, but to  reenforce them.||1|-0.839080811|0.5594661
D0|Ultimately,  the best drug enforcement program, the best drug prevention program is an effective, caring, loving parent sitting down with a child and talking seriously about drugs early.||1|0.998068273|2.18E-05
|||||
D0|Parents have already told us that these ads help to break the ice with their children.||1|0.736084819|4.09E-06
D0|So I ask the  parents of America today, don't wait until your children are using drugs to talk to them about drugs.||1|-0.978995621|0.1287935
D0|Watch the ads together and discuss them, beginning tonight.||1|0.983928323|0.09690066
|||||
D0|Every one of the rest of us can, and must, help parents to teach their children to turn away from drugs.||1|0.99913919|0.001643974
D0|The entertainment industry can shape attitudes, as anyone who has a teenager can tell you.||1|0.997307777|0.16814043
D0|The media should never glamorize drugs.||1|-0.993227661|0.15152313
D0|I'm pleased that across the  entertainment  industry,  a real effort is now being made to help, with the anti-drug messages on the Wonderful World of Disney, anti-drug chat groups on America Online, even training sessions about youth drug use for screenwriters and producers at Fox -- something I hope we will see for all people who prepare television programs on all networks.||1|0.994122088|0.9502806
|||||
D0|Professional athletes can shape attitudes.||1|0.998701692|0.1315498
D0|I thank Major League Soccer, the Florida Marlins, the New York Mets, Atlanta's own Braves for agreeing to air the ads during their home games.||1|0.602612913|2.97E-05
D0|And while one of government's primary responsibilities is to enforce the law -- and we should -- we can also support this change in attitudes.||1|0.989104927|0.2534533
|||||
D0|As General  McCaffrey  said,  with  the help  of  the Speaker and people from across the political spectrum, we have aggressively pursued a comprehensive anti-drug strategy.||1|0.987065852|0.35796878
D0|We've put more police on our streets.||1|-0.851894379|0.015256026
D0|We've strengthened our border patrols.||1|0.997266293|0.04624155
D0|We've toughened penalties.||1|-0.991308272|0.9944559
D0|We do more drug testing of prisoners and parolees to break the link between crime and drugs.||1|-0.996067345|0.028284902
D0|We work more with countries where drugs are grown and processed to try to stop the drugs from coming into the United States in the first place.||1|-0.529087007|0.00016882
|||||
D0|But with this ad campaign, in which the public's investment is matched dollar for dollar by private partners, America is mounting a new and sweeping effort to change the attitude of an entire generation of young people.||1|0.872593999|0.9537705
|||||
D0|Already, we've seen an impact in the 12 cities where the ads have run as a pilot project.||1|0.958463967|0.004903413
D0|Calls -- listen to this --in just those 12 cities, calls to local anti-drug coalition hotlines have increased by up to 500 percent.||1|-0.848528326|0.98255265
D0|Calls to our national anti-drug helpline have nearly tripled.||1|-0.95057106|0.7528038
D0|Young people here in Atlanta say that the ads make them realize the serious consequences of using drugs.||1|-0.985041201|0.004336309
D0|In Denver, middle school students think the ads could scare kids out  of  using drugs, to quote one of them.||1|-0.989306152|0.001377984
D0|In Washington, D.C., young people say, to quote one, the ads make them stop and think about what illegal drugs can do.||1|-0.995804906|0.03241183
|||||
D0|Tonight, when these ads run on every national television network, they will reach more than 40 million Americans, including millions and millions of children.||1|-0.860107422|0.00330273
D0|That is  just the beginning.||1|0.90639025|0.19192378
D0|Over the next five years, we'll help to make sure that when young people turn on the television, listen to the radio, read the newspaper, or surf the Web, they get the powerful message that drugs are wrong, illegal, and can kill.||1|0.999610484|0.000396469
|||||
D0|I'm proud to say, as has already been said by General McCaffrey, that this national media campaign was a part of the historical bipartisan balanced budget agreement reached last year with Speaker Gingrich and the other leaders of Congress.||1|0.99390775|0.9999037
D0|And I thank you, Mr. Speaker, for including this in our budget agreement.||1|0.923742771|0.9250178
D0|It shows what we can accomplish when we put progress ahead of partisanship.||1|0.999387741|0.98890567
D0|I will work with the Congress to fund other important programs in our drug control strategy.||1|0.900512874|0.13066168
|||||
D0|All of us -- parents, the media, athletes, business, government -- have an opportunity and an obligation to make a real difference in the  fight  against  drugs.||1|0.99906832|0.406891
D0|But nothing  we do will succeed, as the Speaker said, unless young people also take responsibility for themselves.||1|-0.999422193|0.047796417
|||||
D0|We've heard some personal stories; I'd like to close with two -- one from my family, and one from the job the American people have so generously given me these six years.||1|0.998083115|0.9960951
D0|Let me begin with the job.||1|0.976725936|0.1584054
|||||
D0|I spent a lot of time haranguing, cajoling, trying to persuade, sometimes putting brutal pressure on countries where drugs are grown or processed, or through which drugs pass, trying to get people to stop doing things that send drugs  to us.||1|-0.971121728|0.8806518
D0|And we've had some success.||1|0.994767427|0.002754064
D0|We supported remarkable efforts by the Coast Guard, for example, to cut off drugs before they get to this country.||1|0.962482631|0.14528729
D0|But  we can never  cut  off  the  whole  flow.||1|-0.999111116|0.87651783
D0|And every time I'd do this, some leader of a country where drugs are grown will say: You know, Mr. President, you're right,  we have a lot of poor farmers in our country, and I wish they'd grow something else.||1|-0.999463141|0.5983813
D0|But America has four percent of the  world's people and you're buying almost 50 percent of the world's drugs.||1|-0.827581346|0.78718984
D0|Nobody is making you buy those drugs.||1|0.94951874|0.94969
D0|So you can say whatever you want to us.||1|0.951745212|0.9966556
D0|If  you just  said tomorrow  -- everybody  in America said, we're not going to buy any more drugs, all our farmers would immediately start to grow something legal and good.||1|0.729650736|0.9997309
D0|And that's true.||1|0.998450041|0.001353043
D0|(Applause.)||1|0.997863114|0.96595997
|||||
D0|Now, that doesn't let them off the hook, it  doesn't excuse the inexcusable behavior of the Colombian drug cartels or any other groups in any part of the world.||1|-0.523462653|0.070616186
D0|But it is true.||1|0.997705042|0.016275095
D0|It is true.||1|0.998933017|0.044823155
D0|It doesn't mean we should stop trying to kill the drugs at the border and stop the imports and break the drug gangs.||1|-0.58649683|0.00044684
D0|But it's true.||1|0.998596609|0.01568516
D0|If  every  American young person tomorrow  said, no, thank  you, they  would grow something else.||1|-0.995042205|0.93137926
D0|The laboratories would make other chemicals that are legal and not harmful.||1|-0.999746621|0.004865224
D0|(Applause.)||1|0.997863114|0.96595997
|||||
D0|I'll tell you another story that's fairly well-known, but I want you to think about what it means for families.||1|0.990136743|0.99989724
D0|This young man was brave enough to say that his mother used drugs, and talk about what -- the pain it caused the family.||1|0.993860841|0.003022819
D0|My brother  nearly  died from a cocaine habit.||1|-0.616704822|8.97E-05
D0|And I've asked myself a thousand times, what kind of fool  was I that  I did not know this  was going on.||1|-0.999291301|0.7811438
D0|You know, I got myself  elected President, I'm supposed to know what people are thinking, what's going on in their minds.||1|0.985467076|0.9704804
D0|How did this happen that I didn't see this coming and didn't stop it?||1|-0.994298398|0.49428996
|||||
D0|And when it all happened he said -- I said, when did this start?||1|-0.994124234|0.001501335
D0|He said,  well, in high school; I started using marijuana and drinking beer.||1|-0.908778906|9.56E-07
D0|I said, how often?||1|-0.997860968|0.24482028
D0|He said, every day.||1|0.962845325|0.000120067
D0|And I thought to myself, what kind of family member was I?||1|-0.911571264|0.027047208
D0|And these things make you do really bad things.||1|-0.996138752|0.5197375
D0|They make you abuse other people.||1|-0.995084941|0.040529646
D0|Most of the people selling drugs on the street are out there  supporting  their  own  habits.||1|-0.513837814|0.019704662
D0|So you take other people, people who are basically good people, and you turn them into animals, because they don't care what they do to anybody else because they've got to get the money if they have to destroy somebody else, so they can keep feeding their own habits.||1|-0.999879003|0.94446087
D0|They destroy  families.||1|-0.994878888|0.000221006
D0|Mothers  who love their  sons wind up neglecting them, abusing them, walking away, weakening the family.||1|-0.997809231|3.36E-08
D0|Everybody gets hurt.||1|-0.998753667|0.90756834
D0|Nobody in America is free of this.||1|0.647659361|0.34619305
D0|Not the President.||1|-0.97014153|0.008144145
D0|Not any community, any school, any church, any neighborhood.||1|-0.999869943|0.000163584
|||||
D0|So the hardest thing in the  world  to  do is to  get people to change their habits, especially if what you're doing feels  good in the  moment.||1|-0.996617138|0.9889557
D0|But it's very important.||1|0.998235822|0.668202
D0|Nothing is so important -- not the laws, not the investments, not anything.||1|0.738356829|0.9948361
D0|Nothing is so important as what the American people get up and do every day, just because they think it's theright thing to do.||1|0.998860717|0.9971813
D0|Nothing comes close to it.||1|-0.995158255|0.95639366
|||||
D0|So we're here today because we took a little bit of the money the American people gave the national government -- a billion dollars over the next five years -- put it with at least that much and maybe more coming from private sources, to send a message to all these kids.||1|-0.928472102|0.9993604
D0|I look at all these little girls out here in their Girl Scouts or their Brownie uniforms -- the message seems simple today.||1|0.986640871|0.93337345
D0|When they're 14 or 15 or 16 or 17 or 18, and life  gets more  complicated,  it's real important  that  they carry  with them the message that they have today deep in their  heart.||1|0.998717308|7.35E-05
|||||
D0|I look at all these kids with these America's Pride tee-shirts on, and what I want them to do is to go back and somehow reach all those kids that are in their schools that don't wear those tee-shirts.||1|0.99836868|0.9630709
D0|There's somebody like my brother back at your school who is a good kid, just a little lost.||1|-0.623803258|0.48763502
D0|Somebody  told him something is all right that wasn't.||1|-0.995599151|0.13027121
D0|And the family members were just  a little out of it  and  couldn't  believe it  was going on.||1|-0.73334223|0.002907262
D0|You can save them.||1|0.997837842|0.9341819
D0|That's what these ads are all about.||1|-0.977530301|0.98569447
|||||
D0|These ads are designed to knock America  upside  the head and get America's attention, and to empower all of  you  who  are trying to do the right thing.||1|-0.758534133|0.11522002
D0|(Applause.)||1|0.997863114|0.96595997
D0|Please do it.||1|0.897603393|0.79957116
|||||
D0|Thank you and God bless you.||1|0.975950181|0.9173384
D0|(Applause.)||1|0.997863114|0.96595997
|||||
D1|The drug PSAs are ready to be unveiled and we could have the President announce them in  the Radio  Address -- and distribute  them  to  all the  news organizations  to  get  some free media.|1||-0.971630633|0.024597455
D1|The first one will air in DC/Balitmore media market on Jan. 51 so we should try to find a time for the President to launch them before or on the 5th.|1||-0.898088396|0.007578639
D1|After that, Members of Congress  will be holding their own  press conferences  in their districts to roll them out.|||0.628863871|2.08E-06
D1|If  we want  to  announce  them this weekend, we still need to check with Media and Leg. Affairs, so we should decide quickly.|1||-0.801808834|0.79880106
D1|If we don't do it this weekend, does everyone agree we should submit a scheduling for a Presidential event on or before the 5th?|1||0.982655287|0.9787192
D1|Let me know.|||0.728558242|0.26033977
|||||
D1|We need your help.|||0.789970756|0.742344
D1|Our proposed $175 million youth-oriented, anti-drug media campaign is at risk.|1||-0.994865239|0.9842045
D1|It has yet to gain broad congressional support from Republicans.|1||-0.986219585|0.9806176
|||||
D1|We are now entering the short mark-up period during which the campaign's  fate will be decided.|||-0.997556329|0.9858359
D1|Would suggest that using a Saturday radio address to endorse the campaign would help sway those who are still unconvinced about its merits.|1||-0.54345125|0.9250748
|||||
D1|There are many demands on your time.|||0.585877657|0.4564766
D1|Few, however, offer such a potential pay-off.|||-0.722083271|0.9702712
D1|As you know, drug use has doubled among our youth, tripling among eighth graders in the past five years.|||-0.967297077|0.21866836
D1|We are confident this campaign can drive down drug use rates among eighth-graders by fifteen percent within three years.|||0.997015238|0.85738295
D1|Your intervention will increase our chances of succeeding. .|1||0.9757061|0.99313813
|||||
D0|Potential Benefits of ONDCP's Youth-Oriented Anti-Drug Media Campaign|||0.93031776|0.99166286
|||||
D1|PURPOSE.|||0.999115169|0.6646485
D1|To suggest the potential benefits of the $175 million youth-oriented anti-drug campaign on a typical congressional district.|||-0.749495566|0.94022167
|||||
D0|ASSUMPTIONS.|||-0.992914677|0.6646485
|||||
D1|1. Without intenention, usage of illegal drugs will continue to rise among America's 68 million children.|||0.923595905|0.002416759
|||||
